unix_timestamp,x,y,z
1478799204.718750,23,12,57
1478799204.750000,22,11,57
1478799204.781250,23,11,57
1478799204.812500,22,11,57
1478799204.843750,22,11,57
1478799204.875000,22,11,57
1478799204.906250,23,12,57
1478799204.937500,23,11,57
1478799204.968750,23,11,57
1478799205.000000,22,12,57
1478799205.031250,22,11,57
1478799205.062500,22,11,57
1478799205.093750,22,11,57
1478799205.125000,23,11,57
1478799205.156250,22,11,57
1478799205.187500,22,11,57
1478799205.218750,23,11,57
1478799205.250000,22,11,57
1478799205.281250,22,11,57
1478799205.312500,22,12,57
1478799205.343750,23,12,57
1478799205.375000,23,12,57
1478799205.406250,22,11,57
1478799205.437500,22,11,58
1478799205.468750,22,11,58
1478799205.500000,22,11,57
1478799205.531250,22,11,57
1478799205.562500,22,11,57
1478799205.593750,22,11,57
1478799205.625000,22,11,58
1478799205.656250,22,12,57
1478799205.687500,22,11,57
1478799205.718750,22,11,57
1478799205.750000,22,12,57
1478799205.781250,23,12,57
1478799205.812500,23,12,57
1478799205.843750,23,12,57
1478799205.875000,22,11,57
1478799205.906250,22,11,57
1478799205.937500,22,11,57
1478799205.968750,22,11,57
1478799206.000000,22,11,57
1478799206.031250,22,11,57
1478799206.062500,22,12,57
1478799206.093750,22,11,57
1478799206.125000,22,11,57
1478799206.156250,22,11,57
1478799206.187500,22,12,57
1478799206.218750,22,11,57
1478799206.250000,22,11,58
1478799206.281250,22,11,57
1478799206.312500,22,11,57
1478799206.343750,22,11,57
1478799206.375000,22,11,57
1478799206.406250,22,11,57
1478799206.437500,23,11,58
1478799206.468750,22,11,57
1478799206.500000,22,11,57
1478799206.531250,22,11,57
1478799206.562500,22,11,57
1478799206.593750,22,11,57
1478799206.625000,22,12,57
1478799206.656250,22,11,57
1478799206.687500,22,11,57
1478799206.718750,22,11,57
1478799206.750000,22,12,57
1478799206.781250,22,11,57
1478799206.812500,22,11,57
1478799206.843750,23,11,57
1478799206.875000,22,11,57
1478799206.906250,22,11,57
1478799206.937500,22,12,57
1478799206.968750,22,11,57
